AL	1992	1	157.11
AL	1992	2	157.53
AL	1992	3	160.50
AL	1992	4	161.70
AL	1993	1	162.92
AL	1993	2	164.67
AL	1993	3	167.56
AL	1993	4	168.96
AL	1994	1	169.91
AL	1994	2	172.16
AL	1994	3	172.70
AL	1994	4	172.94
AL	1995	1	174.72
AL	1995	2	178.02
AL	1995	3	180.79
AL	1995	4	182.30
AL	1996	1	185.65
AL	1996	2	185.43
AL	1996	3	185.96
AL	1996	4	188.17
AL	1997	1	189.98
AL	1997	2	191.44
AL	1997	3	194.39
AL	1997	4	196.93
AL	1998	1	200.15
AL	1998	2	201.85
AL	1998	3	203.89
AL	1998	4	206.46
AL	1999	1	207.04
AL	1999	2	207.90
AL	1999	3	208.33
AL	1999	4	209.84
AL	2000	1	210.75
AL	2000	2	212.42
AL	2000	3	214.15
AL	2000	4	216.78
AL	2001	1	223.19
AL	2001	2	224.23
AL	2001	3	225.74
AL	2001	4	228.30
AL	2002	1	228.73
AL	2002	2	229.92
AL	2002	3	233.36
AL	2002	4	236.00
AL	2003	1	238.36
AL	2003	2	240.54
AL	2003	3	242.21
AL	2003	4	243.69
AL	2004	1	246.07
AL	2004	2	247.56
AL	2004	3	252.09
AL	2004	4	255.90
AL	2005	1	259.25
AL	2005	2	265.49
AL	2005	3	270.98
AL	2005	4	276.51
AL	2006	1	282.00
AL	2006	2	286.65
AL	2006	3	291.34
AL	2006	4	297.01
AL	2007	1	298.93
AL	2007	2	303.15
AL	2007	3	303.70
AL	2007	4	306.12
AL	2008	1	308.29
AL	2008	2	307.09
AL	2008	3	304.77
AL	2008	4	306.54
AL	2009	1	308.71
AL	2009	2	305.25
AL	2009	3	297.87
AL	2009	4	296.80
AL	2010	1	292.87
AL	2010	2	288.43
AL	2010	3	292.31
AL	2010	4	290.16
AL	2011	1	282.54
AL	2011	2	278.50
AL	2011	3	280.87
AL	2011	4	283.21
AL	2012	1	280.46
AL	2012	2	278.94
AL	2012	3	280.63
AL	2012	4	281.14
AL	2013	1	278.40
AL	2013	2	279.10
AL	2013	3	278.97
AL	2013	4	277.61
AL	2014	1	280.67
AL	2014	2	282.28
AL	2014	3	285.25
AL	2014	4	287.64
AL	2015	1	289.25
AL	2015	2	291.97
AL	2015	3	293.75
AL	2015	4	295.47
AL	2016	1	296.47
AR	1975	1	66.56
AR	1975	2	59.78
AR	1975	3	65.25
AR	1975	4	60.92
AR	1976	1	66.38
AR	1976	2	69.22
AR	1976	3	71.48
AR	1976	4	72.68
AR	1977	1	73.58
AR	1977	2	75.15
AR	1977	3	78.12
AR	1977	4	81.49
AR	1978	1	81.28
AR	1978	2	83.06
AR	1978	3	85.79
AR	1978	4	85.47
AR	1979	1	92.25
AR	1979	2	95.14
AR	1979	3	100.12
AR	1979	4	102.39
AR	1980	1	100.00
AR	1980	2	100.96
AR	1980	3	106.59
AR	1980	4	108.60
AR	1981	1	109.94
AR	1981	2	106.68
AR	1981	3	109.96
AR	1981	4	102.46
AR	1982	1	103.27
AR	1982	2	106.23
AR	1982	3	110.75
AR	1982	4	110.45
AR	1983	1	112.71
AR	1983	2	116.10
AR	1983	3	117.83
AR	1983	4	117.83
AR	1984	1	119.61
AR	1984	2	118.41
AR	1984	3	119.26
AR	1984	4	120.61
AR	1985	1	121.11
AR	1985	2	119.56
AR	1985	3	123.84
AR	1985	4	124.10
AR	1986	1	125.74
AR	1986	2	128.33
AR	1986	3	126.38
AR	1986	4	127.86
AR	1987	1	128.94
AR	1987	2	130.53
AR	1987	3	127.42
AR	1987	4	124.03
AR	1988	1	126.34
AR	1988	2	126.86
AR	1988	3	126.67
AR	1988	4	126.39
AR	1989	1	126.94
AR	1989	2	127.17
AR	1989	3	128.00
AR	1989	4	127.11
AR	1990	1	127.79
AR	1990	2	127.76
AR	1990	3	128.83
AR	1990	4	128.01
AR	1991	1	129.46
AR	1991	2	130.36
AR	1991	3	131.40
AR	1991	4	133.54
AR	1992	1	134.55
AR	1992	2	133.77
AR	1992	3	136.22
AR	1992	4	137.09
AR	1993	1	138.25
AR	1993	2	140.47
AR	1993	3	142.95
AR	1993	4	144.64
AR	1994	1	147.59
AR	1994	2	148.82
AR	1994	3	150.45
AR	1994	4	152.05
AR	1995	1	152.52
AR	1995	2	156.72
AR	1995	3	158.69
AR	1995	4	159.28
AR	1996	1	161.95
AR	1996	2	162.01
AR	1996	3	161.93
AR	1996	4	163.72
AR	1997	1	165.15
AR	1997	2	166.73
AR	1997	3	167.41
AR	1997	4	169.61
AR	1998	1	171.58
AR	1998	2	171.55
AR	1998	3	174.22
AR	1998	4	176.37
AR	1999	1	177.06
AR	1999	2	177.28
AR	1999	3	177.97
AR	1999	4	178.62
AR	2000	1	179.50
AR	2000	2	181.19
AR	2000	3	182.25
AR	2000	4	184.71
AR	2001	1	189.27
AR	2001	2	190.49
AR	2001	3	192.39
AR	2001	4	194.36
AR	2002	1	195.21
AR	2002	2	196.07
AR	2002	3	199.26
AR	2002	4	201.66
AR	2003	1	203.17
AR	2003	2	204.40
AR	2003	3	207.00
AR	2003	4	210.00
AR	2004	1	212.57
AR	2004	2	216.22
AR	2004	3	219.76
AR	2004	4	223.61
AR	2005	1	226.62
